tr2010ge,tot_pop_wt,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,nhopi_tot_wt,other_tot_wt,two_more_tot_wt,latin_tot_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,nhopi_pct_wt,other_pct_wt,two_more_pct_wt,latin_pct_wt
26081004600,5789.0,2347.0,1743.0,0.0,810.0,0.0,0.0,132.0,757.0,0.405,0.301,0.0,0.14,0.0,0.0,0.023,0.131
26081010101,5874.0,5537.0,9.0,0.0,1.0,0.0,0.0,216.0,111.0,0.943,0.002,0.0,0.0,0.0,0.0,0.037,0.019
26081010102,2433.0,2198.0,0.0,0.0,8.0,0.0,3.0,12.0,212.0,0.903,0.0,0.0,0.003,0.0,0.001,0.005,0.087
26081010200,4520.0,3761.0,20.0,14.0,21.0,0.0,0.0,399.0,305.0,0.832,0.004,0.003,0.005,0.0,0.0,0.088,0.067
26081010301,5412.0,4696.0,23.0,15.0,16.0,2.0,0.0,82.0,578.0,0.868,0.004,0.003,0.003,0.0,0.0,0.015,0.107
26081010302,6032.0,5533.0,0.0,0.0,93.0,0.0,0.0,209.0,197.0,0.917,0.0,0.0,0.015,0.0,0.0,0.035,0.033
26081010401,5189.0,4713.0,36.0,0.0,70.0,0.0,0.0,139.0,231.0,0.908,0.007,0.0,0.013,0.0,0.0,0.027,0.045
26081010402,4232.0,3975.0,33.0,5.0,0.0,0.0,0.0,135.0,84.0,0.939,0.008,0.001,0.0,0.0,0.0,0.032,0.02
26081010600,12973.0,11676.0,20.0,0.0,89.0,0.0,536.0,383.0,269.0,0.9,0.002,0.0,0.007,0.0,0.041,0.03,0.021
26081010700,5239.0,4626.0,146.0,0.0,0.0,0.0,0.0,250.0,217.0,0.883,0.028,0.0,0.0,0.0,0.0,0.048,0.041
26081010801,8958.0,8251.0,40.0,56.0,27.0,0.0,83.0,371.0,130.0,0.921,0.004,0.006,0.003,0.0,0.009,0.041,0.015
26081010802,6122.0,5341.0,0.0,0.0,0.0,0.0,0.0,117.0,664.0,0.872,0.0,0.0,0.0,0.0,0.0,0.019,0.108
26081010902,3857.0,3648.0,6.0,18.0,3.0,0.0,0.0,88.0,94.0,0.946,0.002,0.005,0.001,0.0,0.0,0.023,0.024
26081010903,7405.0,6853.0,67.0,0.0,239.0,0.0,0.0,213.0,33.0,0.925,0.009,0.0,0.032,0.0,0.0,0.029,0.004
26081010904,6938.0,6352.0,23.0,0.0,79.0,0.0,0.0,226.0,258.0,0.916,0.003,0.0,0.011,0.0,0.0,0.033,0.037
26081011001,4387.0,3888.0,86.0,9.0,5.0,0.0,0.0,103.0,296.0,0.886,0.02,0.002,0.001,0.0,0.0,0.023,0.067
26081011002,4446.0,4104.0,0.0,24.0,27.0,0.0,0.0,135.0,156.0,0.923,0.0,0.005,0.006,0.0,0.0,0.03,0.035
26081011101,4429.0,4023.0,68.0,38.0,4.0,0.0,12.0,56.0,228.0,0.908,0.015,0.009,0.001,0.0,0.003,0.013,0.051
26081011102,5274.0,4520.0,58.0,10.0,60.0,0.0,0.0,257.0,369.0,0.857,0.011,0.002,0.011,0.0,0.0,0.049,0.07
26081011200,4191.0,3546.0,208.0,9.0,0.0,0.0,0.0,257.0,171.0,0.846,0.05,0.002,0.0,0.0,0.0,0.061,0.041
26081011301,4569.0,3975.0,125.0,0.0,34.0,0.0,10.0,315.0,110.0,0.87,0.027,0.0,0.007,0.0,0.002,0.069,0.024
26081011302,6668.0,6021.0,155.0,19.0,25.0,30.0,0.0,93.0,325.0,0.903,0.023,0.003,0.004,0.004,0.0,0.014,0.049
26081011401,2046.0,1770.0,53.0,8.0,4.0,0.0,6.0,58.0,147.0,0.865,0.026,0.004,0.002,0.0,0.003,0.028,0.072
26081011403,3312.0,2225.0,233.0,0.0,17.0,0.0,0.0,360.0,477.0,0.672,0.07,0.0,0.005,0.0,0.0,0.109,0.144
26081011405,3595.0,2866.0,0.0,0.0,78.0,0.0,0.0,119.0,532.0,0.797,0.0,0.0,0.022,0.0,0.0,0.033,0.148
26081011406,5114.0,2754.0,894.0,0.0,33.0,0.0,267.0,236.0,930.0,0.539,0.175,0.0,0.006,0.0,0.052,0.046,0.182
26081011500,7425.0,6048.0,244.0,24.0,455.0,0.0,18.0,153.0,483.0,0.815,0.033,0.003,0.061,0.0,0.002,0.021,0.065
26081011600,8442.0,7343.0,236.0,8.0,282.0,0.0,163.0,192.0,218.0,0.87,0.028,0.001,0.033,0.0,0.019,0.023,0.026
26081011701,5707.0,5006.0,203.0,0.0,0.0,0.0,0.0,141.0,357.0,0.877,0.036,0.0,0.0,0.0,0.0,0.025,0.063
26081011702,4288.0,3603.0,66.0,14.0,74.0,0.0,109.0,156.0,266.0,0.84,0.015,0.003,0.017,0.0,0.025,0.036,0.062
26081011801,8717.0,7665.0,191.0,0.0,323.0,0.0,0.0,308.0,230.0,0.879,0.022,0.0,0.037,0.0,0.0,0.035,0.026
26081011803,4662.0,3801.0,74.0,9.0,413.0,0.0,3.0,154.0,208.0,0.815,0.016,0.002,0.089,0.0,0.001,0.033,0.045
26081011804,5065.0,4153.0,211.0,10.0,423.0,0.0,0.0,120.0,148.0,0.82,0.042,0.002,0.084,0.0,0.0,0.024,0.029
26081011901,7456.0,6660.0,0.0,0.0,112.0,0.0,39.0,282.0,363.0,0.893,0.0,0.0,0.015,0.0,0.005,0.038,0.049
26081011902,6940.0,5766.0,48.0,0.0,531.0,0.0,0.0,237.0,358.0,0.831,0.007,0.0,0.077,0.0,0.0,0.034,0.052
26081012002,6142.0,5811.0,0.0,0.0,17.0,0.0,0.0,195.0,119.0,0.946,0.0,0.0,0.003,0.0,0.0,0.032,0.019
26081012003,7441.0,6392.0,264.0,0.0,63.0,0.0,140.0,477.0,105.0,0.859,0.035,0.0,0.008,0.0,0.019,0.064,0.014
26081012004,4881.0,4627.0,26.0,0.0,0.0,0.0,0.0,11.0,217.0,0.948,0.005,0.0,0.0,0.0,0.0,0.002,0.044
26081012201,7085.0,6334.0,94.0,0.0,356.0,0.0,0.0,231.0,70.0,0.894,0.013,0.0,0.05,0.0,0.0,0.033,0.01
26081012202,7202.0,6358.0,143.0,14.0,205.0,0.0,0.0,41.0,441.0,0.883,0.02,0.002,0.028,0.0,0.0,0.006,0.061
26081012203,5323.0,4385.0,317.0,0.0,216.0,0.0,0.0,88.0,317.0,0.824,0.06,0.0,0.041,0.0,0.0,0.017,0.06
26081012300,3463.0,3175.0,62.0,5.0,25.0,0.0,33.0,96.0,67.0,0.917,0.018,0.001,0.007,0.0,0.01,0.028,0.019
26081012400,4001.0,3709.0,30.0,0.0,93.0,0.0,0.0,135.0,34.0,0.927,0.007,0.0,0.023,0.0,0.0,0.034,0.008
26081012500,4798.0,4479.0,33.0,0.0,67.0,0.0,4.0,100.0,115.0,0.934,0.007,0.0,0.014,0.0,0.001,0.021,0.024
26081012604,7241.0,4778.0,1264.0,0.0,468.0,48.0,0.0,271.0,412.0,0.66,0.175,0.0,0.065,0.007,0.0,0.037,0.057
26081012605,3274.0,2492.0,104.0,0.0,332.0,12.0,0.0,118.0,216.0,0.761,0.032,0.0,0.101,0.004,0.0,0.036,0.066
26081012606,5413.0,2960.0,1088.0,0.0,912.0,0.0,22.0,248.0,183.0,0.547,0.201,0.0,0.168,0.0,0.004,0.046,0.034
26081012607,5623.0,3229.0,1473.0,37.0,223.0,0.0,0.0,67.0,594.0,0.574,0.262,0.007,0.04,0.0,0.0,0.012,0.106
26081012608,4406.0,3157.0,673.0,0.0,140.0,0.0,24.0,282.0,130.0,0.717,0.153,0.0,0.032,0.0,0.005,0.064,0.03
26081012701,6042.0,2696.0,1132.0,48.0,838.0,0.0,9.0,407.0,912.0,0.446,0.187,0.008,0.139,0.0,0.001,0.067,0.151
26081012702,4477.0,2794.0,808.0,0.0,577.0,0.0,0.0,120.0,178.0,0.624,0.18,0.0,0.129,0.0,0.0,0.027,0.04
26081012703,5938.0,2407.0,2412.0,1.0,264.0,0.0,0.0,313.0,541.0,0.405,0.406,0.0,0.044,0.0,0.0,0.053,0.091
26081012800,4592.0,2663.0,365.0,7.0,850.0,0.0,3.0,128.0,576.0,0.58,0.079,0.002,0.185,0.0,0.001,0.028,0.125
26081012901,5324.0,2715.0,722.0,0.0,536.0,0.0,23.0,189.0,1139.0,0.51,0.136,0.0,0.101,0.0,0.004,0.035,0.214
26081012902,5043.0,2857.0,528.0,0.0,683.0,0.0,0.0,175.0,800.0,0.567,0.105,0.0,0.135,0.0,0.0,0.035,0.159
26081013000,3429.0,2804.0,113.0,15.0,0.0,0.0,15.0,162.0,320.0,0.818,0.033,0.004,0.0,0.0,0.004,0.047,0.093
26081013100,5510.0,4716.0,303.0,0.0,88.0,0.0,0.0,292.0,111.0,0.856,0.055,0.0,0.016,0.0,0.0,0.053,0.02
26081013200,7106.0,6193.0,271.0,0.0,88.0,0.0,0.0,162.0,392.0,0.872,0.038,0.0,0.012,0.0,0.0,0.023,0.055
26081013300,5410.0,1688.0,813.0,0.0,15.0,0.0,0.0,292.0,2602.0,0.312,0.15,0.0,0.003,0.0,0.0,0.054,0.481
26081013400,5190.0,3386.0,290.0,9.0,101.0,0.0,0.0,115.0,1289.0,0.652,0.056,0.002,0.019,0.0,0.0,0.022,0.248
26081013500,4909.0,2293.0,388.0,0.0,114.0,0.0,9.0,119.0,1986.0,0.467,0.079,0.0,0.023,0.0,0.002,0.024,0.405
26081013600,2485.0,1227.0,279.0,0.0,52.0,0.0,0.0,100.0,827.0,0.494,0.112,0.0,0.021,0.0,0.0,0.04,0.333
26081013700,7385.0,3585.0,361.0,0.0,77.0,0.0,59.0,570.0,2733.0,0.485,0.049,0.0,0.01,0.0,0.008,0.077,0.37
26081013801,1374.0,1018.0,205.0,0.0,1.0,0.0,16.0,42.0,92.0,0.741,0.149,0.0,0.001,0.0,0.012,0.031,0.067
26081013802,7353.0,3733.0,1067.0,16.0,220.0,0.0,0.0,302.0,2015.0,0.508,0.145,0.002,0.03,0.0,0.0,0.041,0.274
26081013900,6217.0,4791.0,465.0,0.0,68.0,0.0,0.0,106.0,787.0,0.771,0.075,0.0,0.011,0.0,0.0,0.017,0.127
26081014000,7309.0,4663.0,1025.0,0.0,165.0,0.0,25.0,339.0,1092.0,0.638,0.14,0.0,0.023,0.0,0.003,0.046,0.149
26081014100,2307.0,977.0,595.0,0.0,29.0,0.0,0.0,36.0,670.0,0.423,0.258,0.0,0.013,0.0,0.0,0.016,0.29
26081014200,3515.0,1783.0,328.0,0.0,0.0,0.0,0.0,136.0,1268.0,0.507,0.093,0.0,0.0,0.0,0.0,0.039,0.361
26081014300,2785.0,1623.0,214.0,0.0,0.0,0.0,0.0,143.0,805.0,0.583,0.077,0.0,0.0,0.0,0.0,0.051,0.289
26081014501,12732.0,9334.0,552.0,0.0,912.0,0.0,66.0,775.0,1093.0,0.733,0.043,0.0,0.072,0.0,0.005,0.061,0.086
26081014502,7749.0,5733.0,335.0,28.0,268.0,0.0,0.0,187.0,1198.0,0.74,0.043,0.004,0.035,0.0,0.0,0.024,0.155
26081014601,9691.0,8723.0,71.0,26.0,402.0,0.0,0.0,108.0,361.0,0.9,0.007,0.003,0.041,0.0,0.0,0.011,0.037
26081014602,11602.0,10615.0,20.0,0.0,307.0,0.0,0.0,258.0,402.0,0.915,0.002,0.0,0.026,0.0,0.0,0.022,0.035
26081014701,5577.0,2454.0,1026.0,40.0,13.0,0.0,0.0,1034.0,1010.0,0.44,0.184,0.007,0.002,0.0,0.0,0.185,0.181
26081014703,5240.0,2315.0,1045.0,36.0,618.0,0.0,38.0,304.0,884.0,0.442,0.199,0.007,0.118,0.0,0.007,0.058,0.169
26081014704,3469.0,2986.0,199.0,0.0,178.0,0.0,0.0,63.0,43.0,0.861,0.057,0.0,0.051,0.0,0.0,0.018,0.012
26081014803,4809.0,3651.0,15.0,14.0,77.0,0.0,0.0,72.0,980.0,0.759,0.003,0.003,0.016,0.0,0.0,0.015,0.204
26081014804,8077.0,5179.0,1693.0,4.0,286.0,16.0,0.0,233.0,666.0,0.641,0.21,0.0,0.035,0.002,0.0,0.029,0.082
26081014805,7291.0,5171.0,375.0,0.0,1016.0,0.0,0.0,460.0,269.0,0.709,0.051,0.0,0.139,0.0,0.0,0.063,0.037
26081014806,6736.0,6598.0,35.0,0.0,27.0,0.0,0.0,10.0,66.0,0.98,0.005,0.0,0.004,0.0,0.0,0.001,0.01
26081014807,9177.0,7897.0,212.0,58.0,83.0,0.0,0.0,394.0,533.0,0.861,0.023,0.006,0.009,0.0,0.0,0.043,0.058
26083000100,2086.0,1999.0,0.0,7.0,0.0,0.0,0.0,47.0,33.0,0.958,0.0,0.003,0.0,0.0,0.0,0.023,0.016
26083980100,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26083990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26085960100,2444.0,2281.0,35.0,6.0,0.0,0.0,0.0,82.0,40.0,0.933,0.014,0.002,0.0,0.0,0.0,0.034,0.016
26085961100,4114.0,2982.0,829.0,44.0,0.0,0.0,2.0,197.0,60.0,0.725,0.202,0.011,0.0,0.0,0.0,0.048,0.015
26085961200,2842.0,2073.0,339.0,22.0,38.0,0.0,25.0,185.0,160.0,0.729,0.119,0.008,0.013,0.0,0.009,0.065,0.056
26085961300,2884.0,2612.0,9.0,9.0,0.0,3.0,67.0,68.0,116.0,0.906,0.003,0.003,0.0,0.001,0.023,0.024,0.04
26087330000,3813.0,3388.0,8.0,0.0,0.0,0.0,0.0,104.0,313.0,0.889,0.002,0.0,0.0,0.0,0.0,0.027,0.082
26087330500,2755.0,2642.0,1.0,0.0,0.0,1.0,15.0,55.0,41.0,0.959,0.0,0.0,0.0,0.0,0.005,0.02,0.015
26087331000,1728.0,1629.0,1.0,4.0,14.0,2.0,0.0,42.0,36.0,0.943,0.001,0.002,0.008,0.001,0.0,0.024,0.021
26087331500,2736.0,2676.0,0.0,9.0,0.0,0.0,0.0,37.0,14.0,0.978,0.0,0.003,0.0,0.0,0.0,0.014,0.005
26087332000,5757.0,5435.0,1.0,0.0,1.0,0.0,0.0,261.0,59.0,0.944,0.0,0.0,0.0,0.0,0.0,0.045,0.01
26087332500,3567.0,3482.0,5.0,0.0,0.0,0.0,0.0,30.0,50.0,0.976,0.001,0.0,0.0,0.0,0.0,0.008,0.014
26087333000,3147.0,2963.0,0.0,4.0,14.0,0.0,44.0,54.0,68.0,0.942,0.0,0.001,0.004,0.0,0.014,0.017,0.022
26087333500,5672.0,5482.0,0.0,0.0,58.0,0.0,0.0,40.0,92.0,0.967,0.0,0.0,0.01,0.0,0.0,0.007,0.016
26087334000,2467.0,2360.0,10.0,3.0,0.0,0.0,0.0,39.0,55.0,0.957,0.004,0.001,0.0,0.0,0.0,0.016,0.022
26087334500,2268.0,2097.0,1.0,3.0,0.0,0.0,0.0,45.0,122.0,0.925,0.0,0.001,0.0,0.0,0.0,0.02,0.054
26087336000,5248.0,5116.0,0.0,0.0,0.0,0.0,0.0,94.0,38.0,0.975,0.0,0.0,0.0,0.0,0.0,0.018,0.007
26087336500,1256.0,419.0,759.0,35.0,0.0,0.0,0.0,18.0,25.0,0.334,0.604,0.028,0.0,0.0,0.0,0.014,0.02
26087337000,3262.0,2650.0,88.0,2.0,0.0,0.0,0.0,265.0,257.0,0.812,0.027,0.001,0.0,0.0,0.0,0.081,0.079
26087337500,4380.0,3960.0,38.0,0.0,0.0,0.0,0.0,308.0,74.0,0.904,0.009,0.0,0.0,0.0,0.0,0.07,0.017
26087338000,4978.0,4637.0,0.0,2.0,37.0,0.0,47.0,153.0,102.0,0.931,0.0,0.0,0.007,0.0,0.009,0.031,0.02
26087338500,4704.0,4304.0,18.0,2.0,1.0,0.0,0.0,74.0,305.0,0.915,0.004,0.0,0.0,0.0,0.0,0.016,0.065
26087339000,3147.0,2548.0,6.0,6.0,7.0,0.0,26.0,46.0,508.0,0.81,0.002,0.002,0.002,0.0,0.008,0.015,0.161
26087339500,3674.0,1899.0,20.0,1.0,2.0,0.0,30.0,104.0,1618.0,0.517,0.005,0.0,0.001,0.0,0.008,0.028,0.44
26087340000,4129.0,4060.0,0.0,0.0,0.0,0.0,0.0,12.0,57.0,0.983,0.0,0.0,0.0,0.0,0.0,0.003,0.014
26087340500,2827.0,2433.0,0.0,6.0,56.0,0.0,95.0,49.0,188.0,0.861,0.0,0.002,0.02,0.0,0.034,0.017,0.067
26087341000,4799.0,4482.0,1.0,0.0,52.0,0.0,26.0,132.0,106.0,0.934,0.0,0.0,0.011,0.0,0.005,0.028,0.022
26087341500,4394.0,4035.0,0.0,30.0,1.0,0.0,0.0,228.0,100.0,0.918,0.0,0.007,0.0,0.0,0.0,0.052,0.023
26087342000,4543.0,4202.0,0.0,0.0,84.0,0.0,0.0,131.0,126.0,0.925,0.0,0.0,0.018,0.0,0.0,0.029,0.028
26087342100,3436.0,3254.0,0.0,2.0,0.0,0.0,0.0,84.0,96.0,0.947,0.0,0.001,0.0,0.0,0.0,0.024,0.028
26089970100,2093.0,1991.0,0.0,15.0,0.0,17.0,0.0,37.0,33.0,0.951,0.0,0.007,0.0,0.008,0.0,0.018,0.016
26089970200,5242.0,4155.0,59.0,481.0,59.0,0.0,11.0,115.0,362.0,0.793,0.011,0.092,0.011,0.0,0.002,0.022,0.069
26089970300,2699.0,2454.0,0.0,0.0,0.0,0.0,20.0,29.0,196.0,0.909,0.0,0.0,0.0,0.0,0.007,0.011,0.073
26089970400,1692.0,1526.0,20.0,3.0,2.0,0.0,0.0,43.0,98.0,0.902,0.012,0.002,0.001,0.0,0.0,0.025,0.058
26089970500,5222.0,4831.0,0.0,38.0,31.0,0.0,32.0,142.0,148.0,0.925,0.0,0.007,0.006,0.0,0.006,0.027,0.028
26089970600,5478.0,5131.0,0.0,56.0,40.0,0.0,0.0,110.0,141.0,0.937,0.0,0.01,0.007,0.0,0.0,0.02,0.026
26089990000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26091060100,3741.0,3463.0,36.0,11.0,3.0,0.0,22.0,110.0,96.0,0.926,0.01,0.003,0.001,0.0,0.006,0.029,0.026
26091060301,4541.0,4328.0,26.0,0.0,0.0,0.0,0.0,86.0,101.0,0.953,0.006,0.0,0.0,0.0,0.0,0.019,0.022
26091060302,4091.0,3764.0,81.0,10.0,8.0,0.0,0.0,120.0,108.0,0.92,0.02,0.002,0.002,0.0,0.0,0.029,0.026
26091060401,3618.0,3516.0,2.0,3.0,14.0,0.0,1.0,38.0,44.0,0.972,0.001,0.001,0.004,0.0,0.0,0.011,0.012
26091060402,3050.0,2926.0,0.0,0.0,0.0,0.0,0.0,55.0,69.0,0.959,0.0,0.0,0.0,0.0,0.0,0.018,0.023
26091060500,3346.0,3129.0,10.0,8.0,17.0,0.0,2.0,110.0,70.0,0.935,0.003,0.002,0.005,0.0,0.001,0.033,0.021
26091060600,6053.0,5429.0,5.0,0.0,0.0,0.0,0.0,243.0,376.0,0.897,0.001,0.0,0.0,0.0,0.0,0.04,0.062
26091060700,7479.0,6554.0,26.0,0.0,47.0,0.0,0.0,243.0,609.0,0.876,0.003,0.0,0.006,0.0,0.0,0.032,0.081
26091060800,3409.0,2994.0,58.0,0.0,0.0,0.0,0.0,148.0,209.0,0.878,0.017,0.0,0.0,0.0,0.0,0.043,0.061
26091061200,1719.0,1641.0,0.0,6.0,20.0,0.0,0.0,15.0,37.0,0.955,0.0,0.003,0.012,0.0,0.0,0.009,0.022
26091061301,3847.0,2366.0,194.0,0.0,16.0,12.0,0.0,171.0,1088.0,0.615,0.05,0.0,0.004,0.003,0.0,0.044,0.283
26091061302,3116.0,1757.0,126.0,0.0,5.0,0.0,0.0,155.0,1073.0,0.564,0.04,0.0,0.002,0.0,0.0,0.05,0.344
26091061400,3416.0,2575.0,93.0,0.0,24.0,0.0,0.0,119.0,605.0,0.754,0.027,0.0,0.007,0.0,0.0,0.035,0.177
26091061500,6182.0,4827.0,131.0,0.0,11.0,0.0,0.0,217.0,996.0,0.781,0.021,0.0,0.002,0.0,0.0,0.035,0.161
26091061600,3731.0,2469.0,78.0,0.0,0.0,0.0,0.0,147.0,1037.0,0.662,0.021,0.0,0.0,0.0,0.0,0.039,0.278
26091061700,9441.0,7185.0,1057.0,56.0,21.0,6.0,32.0,410.0,674.0,0.761,0.112,0.006,0.002,0.001,0.003,0.043,0.071
26091061800,3965.0,3600.0,3.0,9.0,0.0,22.0,9.0,146.0,176.0,0.908,0.001,0.002,0.0,0.006,0.002,0.037,0.044
26091061900,4244.0,3910.0,4.0,0.0,2.0,0.0,5.0,144.0,179.0,0.921,0.001,0.0,0.0,0.0,0.001,0.034,0.042
26091062000,2899.0,2751.0,8.0,1.0,1.0,0.0,0.0,50.0,88.0,0.949,0.003,0.0,0.0,0.0,0.0,0.017,0.03
26091062100,4128.0,3856.0,8.0,4.0,3.0,0.0,2.0,101.0,154.0,0.934,0.002,0.001,0.001,0.0,0.0,0.024,0.037
26091062200,2435.0,2329.0,0.0,0.0,0.0,0.0,0.0,70.0,36.0,0.956,0.0,0.0,0.0,0.0,0.0,0.029,0.015
26091062300,5360.0,4526.0,99.0,2.0,103.0,0.0,0.0,286.0,344.0,0.844,0.018,0.0,0.019,0.0,0.0,0.053,0.064
26091062400,5452.0,4969.0,15.0,0.0,11.0,0.0,54.0,108.0,295.0,0.911,0.003,0.0,0.002,0.0,0.01,0.02,0.054
26093710100,2873.0,2524.0,0.0,4.0,25.0,0.0,0.0,86.0,234.0,0.879,0.0,0.001,0.009,0.0,0.0,0.03,0.081
26093710300,5229.0,4779.0,141.0,0.0,24.0,0.0,0.0,143.0,142.0,0.914,0.027,0.0,0.005,0.0,0.0,0.027,0.027
26093710500,1961.0,1822.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,0.929,0.0,0.0,0.0,0.0,0.0,0.035,0.036
26093710700,1837.0,1718.0,0.0,0.0,56.0,0.0,31.0,26.0,6.0,0.935,0.0,0.0,0.03,0.0,0.017,0.014,0.003
26093711000,4190.0,4056.0,11.0,0.0,0.0,0.0,0.0,55.0,68.0,0.968,0.003,0.0,0.0,0.0,0.0,0.013,0.016
26093712101,3132.0,3042.0,17.0,0.0,0.0,0.0,0.0,10.0,63.0,0.971,0.005,0.0,0.0,0.0,0.0,0.003,0.02
26093712102,2965.0,2767.0,0.0,0.0,23.0,0.0,20.0,140.0,15.0,0.933,0.0,0.0,0.008,0.0,0.007,0.047,0.005
26093712601,5016.0,4904.0,20.0,0.0,10.0,0.0,0.0,48.0,34.0,0.978,0.004,0.0,0.002,0.0,0.0,0.01,0.007
26093712602,3420.0,3222.0,15.0,0.0,42.0,0.0,0.0,12.0,129.0,0.942,0.004,0.0,0.012,0.0,0.0,0.004,0.038
26093713100,4911.0,4528.0,0.0,5.0,103.0,0.0,0.0,62.0,213.0,0.922,0.0,0.001,0.021,0.0,0.0,0.013,0.043
26093713300,1690.0,1546.0,1.0,0.0,52.0,0.0,6.0,74.0,11.0,0.915,0.001,0.0,0.031,0.0,0.004,0.044,0.007
26093713500,4017.0,3650.0,16.0,27.0,0.0,0.0,17.0,32.0,275.0,0.909,0.004,0.007,0.0,0.0,0.004,0.008,0.068
26093713700,4715.0,4396.0,18.0,0.0,16.0,0.0,29.0,191.0,65.0,0.932,0.004,0.0,0.003,0.0,0.006,0.041,0.014
26093720100,3607.0,3509.0,0.0,18.0,0.0,0.0,0.0,80.0,0.0,0.973,0.0,0.005,0.0,0.0,0.0,0.022,0.0
26093721100,3259.0,3118.0,0.0,2.0,17.0,0.0,44.0,43.0,35.0,0.957,0.0,0.001,0.005,0.0,0.014,0.013,0.011
26093722100,3171.0,3039.0,3.0,42.0,0.0,0.0,0.0,35.0,52.0,0.958,0.001,0.013,0.0,0.0,0.0,0.011,0.016
26093722300,2951.0,2778.0,0.0,30.0,0.0,0.0,0.0,127.0,16.0,0.941,0.0,0.01,0.0,0.0,0.0,0.043,0.005
26093722500,2516.0,2469.0,0.0,0.0,21.0,0.0,13.0,13.0,0.0,0.981,0.0,0.0,0.008,0.0,0.005,0.005,0.0
26093724001,2447.0,2331.0,0.0,26.0,0.0,0.0,0.0,40.0,50.0,0.953,0.0,0.011,0.0,0.0,0.0,0.016,0.02
26093724002,2693.0,2592.0,0.0,1.0,0.0,0.0,10.0,36.0,54.0,0.962,0.0,0.0,0.0,0.0,0.004,0.013,0.02
26093724003,2855.0,2634.0,0.0,0.0,40.0,0.0,0.0,137.0,44.0,0.923,0.0,0.0,0.014,0.0,0.0,0.048,0.015
26093725000,5409.0,4863.0,20.0,9.0,82.0,0.0,9.0,63.0,363.0,0.899,0.004,0.002,0.015,0.0,0.002,0.012,0.067
26093725100,4647.0,3945.0,146.0,15.0,14.0,0.0,12.0,122.0,393.0,0.849,0.031,0.003,0.003,0.0,0.003,0.026,0.085
26093730101,3165.0,2929.0,5.0,0.0,5.0,0.0,0.0,127.0,99.0,0.925,0.002,0.0,0.002,0.0,0.0,0.04,0.031
26093730102,4376.0,4248.0,1.0,0.0,10.0,0.0,0.0,40.0,77.0,0.971,0.0,0.0,0.002,0.0,0.0,0.009,0.018
26093730600,3839.0,3700.0,0.0,13.0,29.0,0.0,0.0,25.0,72.0,0.964,0.0,0.003,0.008,0.0,0.0,0.007,0.019
26093731100,3889.0,3665.0,1.0,56.0,65.0,0.0,0.0,84.0,18.0,0.942,0.0,0.014,0.017,0.0,0.0,0.022,0.005
26093732100,3347.0,3299.0,1.0,0.0,25.0,0.0,0.0,22.0,0.0,0.986,0.0,0.0,0.007,0.0,0.0,0.007,0.0
26093733100,1855.0,1812.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.977,0.0,0.0,0.0,0.0,0.0,0.013,0.01
26093733601,2669.0,2435.0,24.0,17.0,59.0,0.0,0.0,27.0,107.0,0.912,0.009,0.006,0.022,0.0,0.0,0.01,0.04
26093733602,3404.0,3124.0,3.0,2.0,58.0,0.0,0.0,100.0,117.0,0.918,0.001,0.001,0.017,0.0,0.0,0.029,0.034
26093740200,3741.0,3442.0,2.0,0.0,54.0,0.0,0.0,216.0,27.0,0.92,0.001,0.0,0.014,0.0,0.0,0.058,0.007
26093740300,2356.0,2193.0,9.0,16.0,17.0,0.0,18.0,30.0,73.0,0.931,0.004,0.007,0.007,0.0,0.008,0.013,0.031
26093740500,2562.0,2460.0,0.0,0.0,7.0,0.0,0.0,57.0,38.0,0.96,0.0,0.0,0.003,0.0,0.0,0.022,0.015
26093740600,3030.0,2793.0,122.0,16.0,0.0,0.0,1.0,71.0,27.0,0.922,0.04,0.005,0.0,0.0,0.0,0.023,0.009
26093740700,2801.0,2529.0,0.0,2.0,26.0,0.0,5.0,51.0,188.0,0.903,0.0,0.001,0.009,0.0,0.002,0.018,0.067
26093740800,2577.0,2376.0,82.0,0.0,35.0,0.0,0.0,57.0,27.0,0.922,0.032,0.0,0.014,0.0,0.0,0.022,0.01
26093740900,2083.0,1738.0,18.0,11.0,166.0,0.0,0.0,109.0,41.0,0.834,0.009,0.005,0.08,0.0,0.0,0.052,0.02
26093741100,2167.0,2075.0,28.0,0.0,0.0,0.0,0.0,28.0,36.0,0.958,0.013,0.0,0.0,0.0,0.0,0.013,0.017
26093741601,1591.0,1462.0,66.0,0.0,25.0,0.0,4.0,34.0,0.0,0.919,0.041,0.0,0.016,0.0,0.003,0.021,0.0
26093741602,3720.0,3385.0,31.0,3.0,45.0,0.0,0.0,62.0,194.0,0.91,0.008,0.001,0.012,0.0,0.0,0.017,0.052
