bg2010ge,white_tot_wt,black_tot_wt,aian_tot_wt,asian_tot_wt,other_tot_wt,latin_tot_wt,tot_pop_wt,white_pct_wt,black_pct_wt,aian_pct_wt,asian_pct_wt,other_pct_wt,latin_pct_wt
261635407001,133.0,354.0,0.0,0.0,17.0,53.0,557.0,0.239,0.636,0.0,0.0,0.031,0.095
261635407002,76.0,204.0,0.0,0.0,9.0,30.0,319.0,0.238,0.639,0.0,0.0,0.028,0.094
261635407003,77.0,549.0,0.0,0.0,0.0,9.0,635.0,0.121,0.865,0.0,0.0,0.0,0.014
261635407004,0.0,1473.0,0.0,0.0,0.0,0.0,1473.0,0.0,1.0,0.0,0.0,0.0,0.0
261635408001,11.0,953.0,0.0,0.0,0.0,9.0,973.0,0.011,0.979,0.0,0.0,0.0,0.009
261635408002,5.0,956.0,6.0,0.0,46.0,104.0,1117.0,0.004,0.856,0.005,0.0,0.041,0.093
261635409001,0.0,1255.0,0.0,0.0,0.0,0.0,1255.0,0.0,1.0,0.0,0.0,0.0,0.0
261635409002,20.0,442.0,0.0,0.0,0.0,0.0,462.0,0.043,0.957,0.0,0.0,0.0,0.0
261635409003,30.0,665.0,0.0,0.0,0.0,0.0,695.0,0.043,0.957,0.0,0.0,0.0,0.0
261635409004,0.0,857.0,0.0,0.0,0.0,0.0,857.0,0.0,1.0,0.0,0.0,0.0,0.0
261635410001,1.0,717.0,0.0,0.0,0.0,0.0,718.0,0.001,0.999,0.0,0.0,0.0,0.0
261635410002,19.0,1716.0,0.0,0.0,0.0,0.0,1735.0,0.011,0.989,0.0,0.0,0.0,0.0
261635410003,20.0,1737.0,1.0,0.0,0.0,0.0,1758.0,0.011,0.988,0.001,0.0,0.0,0.0
261635411001,0.0,182.0,0.0,0.0,0.0,5.0,187.0,0.0,0.973,0.0,0.0,0.0,0.027
261635411002,15.0,344.0,0.0,6.0,37.0,0.0,402.0,0.037,0.856,0.0,0.015,0.092,0.0
261635411003,0.0,144.0,0.0,0.0,0.0,4.0,148.0,0.0,0.973,0.0,0.0,0.0,0.027
261635411004,26.0,611.0,0.0,10.0,66.0,0.0,713.0,0.036,0.857,0.0,0.014,0.093,0.0
261635411005,0.0,115.0,0.0,0.0,0.0,3.0,118.0,0.0,0.975,0.0,0.0,0.0,0.025
261635412001,6.0,456.0,0.0,0.0,0.0,0.0,462.0,0.013,0.987,0.0,0.0,0.0,0.0
261635412002,36.0,640.0,0.0,0.0,0.0,0.0,676.0,0.053,0.947,0.0,0.0,0.0,0.0
261635412003,19.0,345.0,0.0,0.0,0.0,0.0,364.0,0.052,0.948,0.0,0.0,0.0,0.0
261635412004,13.0,446.0,0.0,0.0,0.0,0.0,459.0,0.028,0.972,0.0,0.0,0.0,0.0
261635413001,55.0,642.0,0.0,0.0,0.0,7.0,704.0,0.078,0.912,0.0,0.0,0.0,0.01
261635413002,176.0,869.0,0.0,0.0,13.0,76.0,1134.0,0.155,0.766,0.0,0.0,0.011,0.067
261635413003,112.0,562.0,0.0,0.0,8.0,48.0,730.0,0.153,0.77,0.0,0.0,0.011,0.066
261635414001,80.0,703.0,0.0,0.0,0.0,130.0,913.0,0.088,0.77,0.0,0.0,0.0,0.142
261635414002,53.0,929.0,3.0,0.0,129.0,6.0,1120.0,0.047,0.829,0.003,0.0,0.115,0.005
261635414003,83.0,618.0,0.0,0.0,0.0,0.0,701.0,0.118,0.882,0.0,0.0,0.0,0.0
261635415001,4.0,705.0,6.0,0.0,0.0,3.0,718.0,0.006,0.982,0.008,0.0,0.0,0.004
261635415002,7.0,1101.0,0.0,0.0,0.0,0.0,1108.0,0.006,0.994,0.0,0.0,0.0,0.0
261635415003,4.0,644.0,0.0,0.0,0.0,0.0,648.0,0.006,0.994,0.0,0.0,0.0,0.0
261635415004,6.0,1179.0,10.0,0.0,0.0,5.0,1200.0,0.005,0.982,0.008,0.0,0.0,0.004
261635417001,7.0,284.0,0.0,0.0,0.0,0.0,291.0,0.024,0.976,0.0,0.0,0.0,0.0
261635417002,24.0,2038.0,0.0,0.0,0.0,29.0,2091.0,0.011,0.975,0.0,0.0,0.0,0.014
261635418001,382.0,1160.0,0.0,0.0,0.0,19.0,1561.0,0.245,0.743,0.0,0.0,0.0,0.012
261635418002,220.0,566.0,0.0,0.0,0.0,0.0,786.0,0.28,0.72,0.0,0.0,0.0,0.0
261635421001,45.0,660.0,0.0,0.0,0.0,0.0,705.0,0.064,0.936,0.0,0.0,0.0,0.0
261635421002,27.0,403.0,0.0,0.0,0.0,0.0,430.0,0.063,0.937,0.0,0.0,0.0,0.0
261635421003,38.0,556.0,0.0,0.0,0.0,0.0,594.0,0.064,0.936,0.0,0.0,0.0,0.0
261635421004,2.0,957.0,0.0,0.0,0.0,0.0,959.0,0.002,0.998,0.0,0.0,0.0,0.0
261635421005,2.0,827.0,0.0,0.0,0.0,0.0,829.0,0.002,0.998,0.0,0.0,0.0,0.0
261635421006,2.0,902.0,0.0,0.0,0.0,0.0,904.0,0.002,0.998,0.0,0.0,0.0,0.0
261635422001,0.0,790.0,0.0,0.0,0.0,3.0,793.0,0.0,0.996,0.0,0.0,0.0,0.004
261635422002,0.0,1006.0,0.0,0.0,0.0,4.0,1010.0,0.0,0.996,0.0,0.0,0.0,0.004
261635422003,0.0,682.0,0.0,0.0,0.0,6.0,688.0,0.0,0.991,0.0,0.0,0.0,0.009
261635422004,0.0,639.0,0.0,0.0,0.0,6.0,645.0,0.0,0.991,0.0,0.0,0.0,0.009
261635422005,0.0,483.0,0.0,0.0,0.0,7.0,490.0,0.0,0.986,0.0,0.0,0.0,0.014
261635423001,56.0,924.0,0.0,0.0,0.0,41.0,1021.0,0.055,0.905,0.0,0.0,0.0,0.04
261635423002,41.0,665.0,0.0,0.0,0.0,30.0,736.0,0.056,0.904,0.0,0.0,0.0,0.041
261635423003,94.0,638.0,0.0,13.0,0.0,0.0,745.0,0.126,0.856,0.0,0.017,0.0,0.0
261635424001,0.0,561.0,10.0,0.0,0.0,0.0,571.0,0.0,0.982,0.018,0.0,0.0,0.0
261635424002,0.0,1016.0,17.0,0.0,0.0,0.0,1033.0,0.0,0.984,0.016,0.0,0.0,0.0
261635424003,6.0,653.0,0.0,0.0,0.0,5.0,664.0,0.009,0.983,0.0,0.0,0.0,0.008
261635425001,22.0,593.0,0.0,0.0,0.0,50.0,665.0,0.033,0.892,0.0,0.0,0.0,0.075
261635425002,17.0,487.0,0.0,0.0,0.0,31.0,535.0,0.032,0.91,0.0,0.0,0.0,0.058
261635425003,36.0,840.0,0.0,0.0,0.0,100.0,976.0,0.037,0.861,0.0,0.0,0.0,0.102
261635426001,0.0,677.0,0.0,0.0,0.0,0.0,677.0,0.0,1.0,0.0,0.0,0.0,0.0
261635426002,0.0,1219.0,0.0,0.0,0.0,0.0,1219.0,0.0,1.0,0.0,0.0,0.0,0.0
261635426003,0.0,807.0,0.0,0.0,0.0,0.0,807.0,0.0,1.0,0.0,0.0,0.0,0.0
261635426004,0.0,588.0,0.0,0.0,0.0,0.0,588.0,0.0,1.0,0.0,0.0,0.0,0.0
261635427001,35.0,680.0,0.0,0.0,0.0,1.0,716.0,0.049,0.95,0.0,0.0,0.0,0.001
261635428001,21.0,1057.0,0.0,0.0,0.0,43.0,1121.0,0.019,0.943,0.0,0.0,0.0,0.038
261635428002,38.0,1090.0,0.0,0.0,0.0,0.0,1128.0,0.034,0.966,0.0,0.0,0.0,0.0
261635428003,42.0,824.0,0.0,0.0,0.0,0.0,866.0,0.048,0.952,0.0,0.0,0.0,0.0
261635429001,122.0,411.0,0.0,0.0,0.0,15.0,548.0,0.223,0.75,0.0,0.0,0.0,0.027
261635429002,174.0,831.0,0.0,0.0,0.0,35.0,1040.0,0.167,0.799,0.0,0.0,0.0,0.034
261635429003,121.0,907.0,0.0,0.0,0.0,19.0,1047.0,0.116,0.866,0.0,0.0,0.0,0.018
261635429004,56.0,916.0,0.0,0.0,0.0,0.0,972.0,0.058,0.942,0.0,0.0,0.0,0.0
261635430001,83.0,803.0,0.0,0.0,0.0,3.0,889.0,0.093,0.903,0.0,0.0,0.0,0.003
261635430002,219.0,555.0,0.0,0.0,0.0,24.0,798.0,0.274,0.695,0.0,0.0,0.0,0.03
261635431001,171.0,1040.0,0.0,11.0,0.0,32.0,1254.0,0.136,0.829,0.0,0.009,0.0,0.026
261635431002,73.0,804.0,0.0,3.0,0.0,19.0,899.0,0.081,0.894,0.0,0.003,0.0,0.021
261635432001,0.0,1377.0,0.0,0.0,0.0,50.0,1427.0,0.0,0.965,0.0,0.0,0.0,0.035
261635432002,14.0,722.0,0.0,0.0,0.0,0.0,736.0,0.019,0.981,0.0,0.0,0.0,0.0
261635432003,0.0,802.0,5.0,59.0,0.0,0.0,866.0,0.0,0.926,0.006,0.068,0.0,0.0
261635434001,14.0,1112.0,0.0,0.0,0.0,0.0,1126.0,0.012,0.988,0.0,0.0,0.0,0.0
261635434002,12.0,1576.0,31.0,0.0,0.0,0.0,1619.0,0.007,0.973,0.019,0.0,0.0,0.0
261635434003,40.0,903.0,25.0,0.0,0.0,7.0,975.0,0.041,0.926,0.026,0.0,0.0,0.007
261635435001,40.0,434.0,0.0,0.0,16.0,0.0,490.0,0.082,0.886,0.0,0.0,0.033,0.0
261635435002,41.0,439.0,0.0,0.0,17.0,0.0,497.0,0.082,0.883,0.0,0.0,0.034,0.0
261635436001,16.0,218.0,0.0,0.0,0.0,7.0,241.0,0.066,0.905,0.0,0.0,0.0,0.029
261635436002,25.0,341.0,0.0,0.0,0.0,11.0,377.0,0.066,0.905,0.0,0.0,0.0,0.029
261635436003,27.0,366.0,0.0,0.0,0.0,12.0,405.0,0.067,0.904,0.0,0.0,0.0,0.03
261635437001,8.0,421.0,0.0,0.0,0.0,4.0,433.0,0.018,0.972,0.0,0.0,0.0,0.009
261635437002,27.0,1332.0,0.0,0.0,0.0,14.0,1373.0,0.02,0.97,0.0,0.0,0.0,0.01
261635437003,0.0,362.0,0.0,0.0,0.0,0.0,362.0,0.0,1.0,0.0,0.0,0.0,0.0
261635438001,24.0,274.0,0.0,0.0,3.0,0.0,301.0,0.08,0.91,0.0,0.0,0.01,0.0
261635438002,23.0,273.0,0.0,0.0,3.0,0.0,299.0,0.077,0.913,0.0,0.0,0.01,0.0
261635439001,27.0,523.0,11.0,0.0,0.0,24.0,585.0,0.046,0.894,0.019,0.0,0.0,0.041
261635439002,16.0,296.0,6.0,0.0,0.0,13.0,331.0,0.048,0.894,0.018,0.0,0.0,0.039
261635440001,46.0,1082.0,0.0,0.0,17.0,8.0,1153.0,0.04,0.938,0.0,0.0,0.015,0.007
261635440002,53.0,1245.0,0.0,1.0,20.0,9.0,1328.0,0.04,0.938,0.0,0.001,0.015,0.007
261635441001,75.0,753.0,0.0,15.0,0.0,0.0,843.0,0.089,0.893,0.0,0.018,0.0,0.0
261635441002,58.0,627.0,15.0,4.0,9.0,0.0,713.0,0.081,0.879,0.021,0.006,0.013,0.0
261635441003,83.0,948.0,35.0,0.0,20.0,0.0,1086.0,0.076,0.873,0.032,0.0,0.018,0.0
261635442001,130.0,448.0,0.0,3.0,7.0,0.0,588.0,0.221,0.762,0.0,0.005,0.012,0.0
261635442002,36.0,437.0,0.0,0.0,76.0,0.0,549.0,0.066,0.796,0.0,0.0,0.138,0.0
261635442003,80.0,295.0,0.0,2.0,9.0,0.0,386.0,0.207,0.764,0.0,0.005,0.023,0.0
261635443001,29.0,275.0,0.0,0.0,8.0,0.0,312.0,0.093,0.881,0.0,0.0,0.026,0.0
261635443002,98.0,937.0,0.0,0.0,29.0,0.0,1064.0,0.092,0.881,0.0,0.0,0.027,0.0
261635443003,245.0,755.0,23.0,0.0,0.0,0.0,1023.0,0.239,0.738,0.022,0.0,0.0,0.0
261635451001,8.0,335.0,0.0,0.0,0.0,0.0,343.0,0.023,0.977,0.0,0.0,0.0,0.0
261635451002,2.0,148.0,0.0,0.0,0.0,3.0,153.0,0.013,0.967,0.0,0.0,0.0,0.02
261635451003,0.0,101.0,0.0,0.0,0.0,5.0,106.0,0.0,0.953,0.0,0.0,0.0,0.047
261635452001,0.0,246.0,0.0,0.0,0.0,0.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0
261635452002,6.0,367.0,0.0,0.0,0.0,0.0,373.0,0.016,0.984,0.0,0.0,0.0,0.0
261635452003,0.0,1197.0,0.0,0.0,0.0,0.0,1197.0,0.0,1.0,0.0,0.0,0.0,0.0
261635452004,18.0,475.0,0.0,0.0,0.0,0.0,493.0,0.037,0.963,0.0,0.0,0.0,0.0
261635453001,85.0,266.0,0.0,0.0,0.0,0.0,351.0,0.242,0.758,0.0,0.0,0.0,0.0
261635453002,0.0,748.0,0.0,0.0,0.0,0.0,748.0,0.0,1.0,0.0,0.0,0.0,0.0
261635453003,84.0,863.0,0.0,0.0,0.0,0.0,947.0,0.089,0.911,0.0,0.0,0.0,0.0
261635454001,52.0,1593.0,0.0,0.0,0.0,3.0,1648.0,0.032,0.967,0.0,0.0,0.0,0.002
261635455001,239.0,450.0,5.0,0.0,13.0,88.0,795.0,0.301,0.566,0.006,0.0,0.016,0.111
261635455002,307.0,578.0,6.0,0.0,16.0,113.0,1020.0,0.301,0.567,0.006,0.0,0.016,0.111
261635455003,7.0,516.0,0.0,0.0,0.0,0.0,523.0,0.013,0.987,0.0,0.0,0.0,0.0
261635455004,15.0,693.0,0.0,0.0,0.0,11.0,719.0,0.021,0.964,0.0,0.0,0.0,0.015
261635455005,86.0,364.0,2.0,0.0,4.0,45.0,501.0,0.172,0.727,0.004,0.0,0.008,0.09
261635455006,27.0,246.0,0.0,0.0,0.0,41.0,314.0,0.086,0.783,0.0,0.0,0.0,0.131
261635456001,698.0,304.0,0.0,0.0,0.0,88.0,1090.0,0.64,0.279,0.0,0.0,0.0,0.081
261635456002,574.0,206.0,0.0,4.0,0.0,57.0,841.0,0.683,0.245,0.0,0.005,0.0,0.068
261635456003,583.0,187.0,0.0,5.0,0.0,51.0,826.0,0.706,0.226,0.0,0.006,0.0,0.062
261635456004,573.0,277.0,0.0,31.0,0.0,88.0,969.0,0.591,0.286,0.0,0.032,0.0,0.091
261635456005,508.0,293.0,0.0,40.0,0.0,98.0,939.0,0.541,0.312,0.0,0.043,0.0,0.104
261635457001,557.0,1214.0,7.0,0.0,0.0,110.0,1888.0,0.295,0.643,0.004,0.0,0.0,0.058
261635457002,414.0,527.0,8.0,0.0,0.0,227.0,1176.0,0.352,0.448,0.007,0.0,0.0,0.193
261635458001,452.0,667.0,0.0,0.0,0.0,283.0,1402.0,0.322,0.476,0.0,0.0,0.0,0.202
261635458002,192.0,596.0,0.0,0.0,0.0,218.0,1006.0,0.191,0.592,0.0,0.0,0.0,0.217
261635458003,183.0,297.0,0.0,0.0,0.0,72.0,552.0,0.332,0.538,0.0,0.0,0.0,0.13
261635458004,184.0,482.0,0.0,0.0,0.0,164.0,830.0,0.222,0.581,0.0,0.0,0.0,0.198
261635458005,451.0,714.0,0.0,0.0,0.0,298.0,1463.0,0.308,0.488,0.0,0.0,0.0,0.204
261635459001,137.0,1032.0,1.0,8.0,0.0,57.0,1235.0,0.111,0.836,0.001,0.006,0.0,0.046
261635459002,103.0,772.0,1.0,6.0,0.0,42.0,924.0,0.111,0.835,0.001,0.006,0.0,0.045
261635459003,148.0,432.0,0.0,0.0,0.0,38.0,618.0,0.239,0.699,0.0,0.0,0.0,0.061
261635459004,151.0,439.0,0.0,0.0,0.0,39.0,629.0,0.24,0.698,0.0,0.0,0.0,0.062
261635459005,165.0,723.0,0.0,3.0,0.0,51.0,942.0,0.175,0.768,0.0,0.003,0.0,0.054
261635460001,59.0,433.0,0.0,0.0,8.0,64.0,564.0,0.105,0.768,0.0,0.0,0.014,0.113
261635460002,39.0,320.0,0.0,0.0,4.0,47.0,410.0,0.095,0.78,0.0,0.0,0.01,0.115
261635460003,26.0,339.0,0.0,0.0,0.0,49.0,414.0,0.063,0.819,0.0,0.0,0.0,0.118
261635460004,37.0,311.0,0.0,0.0,4.0,46.0,398.0,0.093,0.781,0.0,0.0,0.01,0.116
261635460005,45.0,595.0,0.0,0.0,0.0,86.0,726.0,0.062,0.82,0.0,0.0,0.0,0.118
261635461001,37.0,335.0,0.0,0.0,0.0,12.0,384.0,0.096,0.872,0.0,0.0,0.0,0.031
261635461002,78.0,1128.0,0.0,0.0,0.0,70.0,1276.0,0.061,0.884,0.0,0.0,0.0,0.055
261635461003,56.0,812.0,0.0,0.0,0.0,51.0,919.0,0.061,0.884,0.0,0.0,0.0,0.055
261635461004,47.0,436.0,0.0,0.0,0.0,16.0,499.0,0.094,0.874,0.0,0.0,0.0,0.032
261635461005,44.0,404.0,0.0,0.0,0.0,15.0,463.0,0.095,0.873,0.0,0.0,0.0,0.032
261635462001,159.0,451.0,7.0,6.0,8.0,3.0,634.0,0.251,0.711,0.011,0.009,0.013,0.005
261635462002,180.0,510.0,8.0,7.0,9.0,4.0,718.0,0.251,0.71,0.011,0.01,0.013,0.006
261635462003,493.0,758.0,0.0,0.0,0.0,0.0,1251.0,0.394,0.606,0.0,0.0,0.0,0.0
261635462004,162.0,460.0,7.0,6.0,8.0,4.0,647.0,0.25,0.711,0.011,0.009,0.012,0.006
261635463001,22.0,770.0,0.0,0.0,0.0,3.0,795.0,0.028,0.969,0.0,0.0,0.0,0.004
261635463002,20.0,705.0,0.0,0.0,0.0,3.0,728.0,0.027,0.968,0.0,0.0,0.0,0.004
261635464001,50.0,386.0,0.0,0.0,0.0,4.0,440.0,0.114,0.877,0.0,0.0,0.0,0.009
261635464002,55.0,423.0,0.0,0.0,0.0,5.0,483.0,0.114,0.876,0.0,0.0,0.0,0.01
261635465001,5.0,966.0,0.0,0.0,0.0,18.0,989.0,0.005,0.977,0.0,0.0,0.0,0.018
261635465002,5.0,1099.0,0.0,0.0,0.0,37.0,1141.0,0.004,0.963,0.0,0.0,0.0,0.032
261635466001,44.0,546.0,0.0,0.0,0.0,0.0,590.0,0.075,0.925,0.0,0.0,0.0,0.0
261635466002,50.0,611.0,0.0,0.0,0.0,0.0,661.0,0.076,0.924,0.0,0.0,0.0,0.0
261635466003,10.0,419.0,0.0,0.0,0.0,0.0,429.0,0.023,0.977,0.0,0.0,0.0,0.0
261635467001,29.0,338.0,0.0,0.0,0.0,0.0,367.0,0.079,0.921,0.0,0.0,0.0,0.0
261635467002,22.0,254.0,0.0,0.0,0.0,0.0,276.0,0.08,0.92,0.0,0.0,0.0,0.0
261635467003,28.0,474.0,0.0,0.0,23.0,60.0,585.0,0.048,0.81,0.0,0.0,0.039,0.103
261635467004,23.0,431.0,0.0,0.0,24.0,63.0,541.0,0.043,0.797,0.0,0.0,0.044,0.116
261635467005,25.0,423.0,0.0,0.0,19.0,50.0,517.0,0.048,0.818,0.0,0.0,0.037,0.097
261635468001,11.0,326.0,0.0,0.0,96.0,43.0,476.0,0.023,0.685,0.0,0.0,0.202,0.09
261635468002,8.0,626.0,0.0,0.0,6.0,0.0,640.0,0.012,0.978,0.0,0.0,0.009,0.0
261635468003,16.0,1332.0,0.0,0.0,12.0,0.0,1360.0,0.012,0.979,0.0,0.0,0.009,0.0
261635468004,9.0,767.0,0.0,0.0,7.0,0.0,783.0,0.011,0.98,0.0,0.0,0.009,0.0
261635469001,19.0,770.0,31.0,0.0,0.0,0.0,820.0,0.023,0.939,0.038,0.0,0.0,0.0
261635501001,638.0,30.0,0.0,12.0,12.0,19.0,711.0,0.897,0.042,0.0,0.017,0.017,0.027
261635501002,587.0,23.0,0.0,7.0,8.0,38.0,663.0,0.885,0.035,0.0,0.011,0.012,0.057
261635501003,661.0,51.0,0.0,6.0,22.0,34.0,774.0,0.854,0.066,0.0,0.008,0.028,0.044
261635501004,517.0,7.0,0.0,0.0,0.0,71.0,595.0,0.869,0.012,0.0,0.0,0.0,0.119
261635501005,1001.0,35.0,0.0,24.0,13.0,21.0,1094.0,0.915,0.032,0.0,0.022,0.012,0.019
261635502001,1060.0,68.0,0.0,33.0,31.0,18.0,1210.0,0.876,0.056,0.0,0.027,0.026,0.015
261635502002,1047.0,81.0,0.0,24.0,9.0,19.0,1180.0,0.887,0.069,0.0,0.02,0.008,0.016
261635502003,1326.0,58.0,0.0,55.0,83.0,23.0,1545.0,0.858,0.038,0.0,0.036,0.054,0.015
261635503001,1178.0,69.0,0.0,4.0,18.0,0.0,1269.0,0.928,0.054,0.0,0.003,0.014,0.0
261635503002,1676.0,102.0,0.0,6.0,30.0,0.0,1814.0,0.924,0.056,0.0,0.003,0.017,0.0
261635504001,704.0,39.0,1.0,0.0,0.0,22.0,766.0,0.919,0.051,0.001,0.0,0.0,0.029
261635504002,714.0,40.0,2.0,0.0,0.0,22.0,778.0,0.918,0.051,0.003,0.0,0.0,0.028
261635505001,833.0,0.0,0.0,48.0,0.0,0.0,881.0,0.946,0.0,0.0,0.054,0.0,0.0
261635505002,1597.0,55.0,0.0,35.0,0.0,106.0,1793.0,0.891,0.031,0.0,0.02,0.0,0.059
261635505003,1146.0,0.0,0.0,0.0,0.0,81.0,1227.0,0.934,0.0,0.0,0.0,0.0,0.066
261635506001,638.0,4.0,0.0,3.0,0.0,0.0,645.0,0.989,0.006,0.0,0.005,0.0,0.0
261635506002,1185.0,0.0,2.0,0.0,0.0,0.0,1187.0,0.998,0.0,0.002,0.0,0.0,0.0
261635506003,682.0,1.0,1.0,1.0,0.0,0.0,685.0,0.996,0.001,0.001,0.001,0.0,0.0
261635507001,854.0,0.0,5.0,0.0,0.0,10.0,869.0,0.983,0.0,0.006,0.0,0.0,0.012
261635507002,781.0,7.0,3.0,23.0,0.0,10.0,824.0,0.948,0.008,0.004,0.028,0.0,0.012
261635507003,602.0,9.0,0.0,0.0,0.0,1.0,612.0,0.984,0.015,0.0,0.0,0.0,0.002
261635507004,551.0,9.0,0.0,0.0,0.0,0.0,560.0,0.984,0.016,0.0,0.0,0.0,0.0
261635507005,1004.0,26.0,0.0,82.0,0.0,15.0,1127.0,0.891,0.023,0.0,0.073,0.0,0.013
261635507006,1255.0,27.0,0.0,34.0,0.0,41.0,1357.0,0.925,0.02,0.0,0.025,0.0,0.03
261635508001,660.0,0.0,0.0,25.0,0.0,17.0,702.0,0.94,0.0,0.0,0.036,0.0,0.024
261635508002,771.0,0.0,0.0,29.0,0.0,20.0,820.0,0.94,0.0,0.0,0.035,0.0,0.024
261635509001,708.0,0.0,0.0,69.0,0.0,0.0,777.0,0.911,0.0,0.0,0.089,0.0,0.0
261635509002,795.0,1.0,0.0,54.0,0.0,9.0,859.0,0.925,0.001,0.0,0.063,0.0,0.01
261635509003,803.0,0.0,0.0,59.0,0.0,7.0,869.0,0.924,0.0,0.0,0.068,0.0,0.008
261635511001,959.0,25.0,0.0,3.0,0.0,80.0,1067.0,0.899,0.023,0.0,0.003,0.0,0.075
261635511002,1230.0,198.0,0.0,1.0,2.0,12.0,1443.0,0.852,0.137,0.0,0.001,0.001,0.008
261635511003,1471.0,23.0,0.0,16.0,0.0,30.0,1540.0,0.955,0.015,0.0,0.01,0.0,0.019
261635511004,1234.0,24.0,0.0,7.0,0.0,82.0,1347.0,0.916,0.018,0.0,0.005,0.0,0.061
261635512001,381.0,108.0,0.0,0.0,0.0,12.0,501.0,0.76,0.216,0.0,0.0,0.0,0.024
261635512002,325.0,98.0,0.0,0.0,0.0,10.0,433.0,0.751,0.226,0.0,0.0,0.0,0.023
261635512003,714.0,86.0,0.0,0.0,0.0,5.0,805.0,0.887,0.107,0.0,0.0,0.0,0.006
261635512004,1126.0,106.0,0.0,0.0,13.0,5.0,1250.0,0.901,0.085,0.0,0.0,0.01,0.004
261635512005,741.0,52.0,0.0,0.0,21.0,0.0,814.0,0.91,0.064,0.0,0.0,0.026,0.0
261635513001,188.0,444.0,0.0,0.0,0.0,4.0,636.0,0.296,0.698,0.0,0.0,0.0,0.006
261635513002,528.0,295.0,0.0,10.0,20.0,0.0,853.0,0.619,0.346,0.0,0.012,0.023,0.0
261635513003,1047.0,616.0,0.0,4.0,8.0,0.0,1675.0,0.625,0.368,0.0,0.002,0.005,0.0
261635513004,245.0,581.0,0.0,0.0,0.0,6.0,832.0,0.294,0.698,0.0,0.0,0.0,0.007
261635514001,318.0,881.0,0.0,0.0,0.0,0.0,1199.0,0.265,0.735,0.0,0.0,0.0,0.0
261635514002,288.0,723.0,0.0,0.0,0.0,21.0,1032.0,0.279,0.701,0.0,0.0,0.0,0.02
261635514003,461.0,816.0,0.0,0.0,0.0,22.0,1299.0,0.355,0.628,0.0,0.0,0.0,0.017
261635514004,186.0,565.0,0.0,0.0,0.0,18.0,769.0,0.242,0.735,0.0,0.0,0.0,0.023
261635515001,167.0,803.0,0.0,19.0,0.0,0.0,989.0,0.169,0.812,0.0,0.019,0.0,0.0
261635515002,511.0,823.0,0.0,5.0,0.0,34.0,1373.0,0.372,0.599,0.0,0.004,0.0,0.025
261635516001,188.0,1090.0,10.0,0.0,0.0,36.0,1324.0,0.142,0.823,0.008,0.0,0.0,0.027
261635516002,126.0,846.0,6.0,0.0,0.0,31.0,1009.0,0.125,0.838,0.006,0.0,0.0,0.031
261635516003,282.0,1180.0,17.0,0.0,0.0,29.0,1508.0,0.187,0.782,0.011,0.0,0.0,0.019
261635517001,1038.0,30.0,0.0,61.0,0.0,18.0,1147.0,0.905,0.026,0.0,0.053,0.0,0.016
261635517002,1294.0,13.0,0.0,0.0,0.0,0.0,1307.0,0.99,0.01,0.0,0.0,0.0,0.0
261635517003,823.0,1.0,0.0,8.0,0.0,0.0,832.0,0.989,0.001,0.0,0.01,0.0,0.0
261635518001,961.0,32.0,0.0,12.0,0.0,13.0,1018.0,0.944,0.031,0.0,0.012,0.0,0.013
261635518002,1546.0,99.0,0.0,19.0,10.0,42.0,1716.0,0.901,0.058,0.0,0.011,0.006,0.024
261635518003,619.0,40.0,0.0,2.0,0.0,43.0,704.0,0.879,0.057,0.0,0.003,0.0,0.061
261635520001,912.0,72.0,0.0,1435.0,42.0,13.0,2474.0,0.369,0.029,0.0,0.58,0.017,0.005
261635520002,855.0,45.0,0.0,598.0,117.0,0.0,1615.0,0.529,0.028,0.0,0.37,0.072,0.0
261635521001,483.0,80.0,0.0,198.0,0.0,0.0,761.0,0.635,0.105,0.0,0.26,0.0,0.0
261635521002,492.0,81.0,0.0,201.0,0.0,0.0,774.0,0.636,0.105,0.0,0.26,0.0,0.0
261635521003,497.0,259.0,0.0,229.0,0.0,38.0,1023.0,0.486,0.253,0.0,0.224,0.0,0.037
261635521004,103.0,1001.0,0.0,45.0,0.0,0.0,1149.0,0.09,0.871,0.0,0.039,0.0,0.0
261635521005,612.0,22.0,0.0,357.0,0.0,0.0,991.0,0.618,0.022,0.0,0.36,0.0,0.0
261635522001,1033.0,35.0,0.0,531.0,109.0,14.0,1722.0,0.6,0.02,0.0,0.308,0.063,0.008
261635522002,1099.0,62.0,0.0,144.0,0.0,12.0,1317.0,0.834,0.047,0.0,0.109,0.0,0.009
261635522003,769.0,37.0,0.0,195.0,26.0,9.0,1036.0,0.742,0.036,0.0,0.188,0.025,0.009
261635523001,414.0,61.0,0.0,1056.0,0.0,0.0,1531.0,0.27,0.04,0.0,0.69,0.0,0.0
261635523002,545.0,78.0,0.0,652.0,0.0,0.0,1275.0,0.427,0.061,0.0,0.511,0.0,0.0
261635523003,1136.0,31.0,0.0,277.0,0.0,0.0,1444.0,0.787,0.021,0.0,0.192,0.0,0.0
261635524001,758.0,132.0,0.0,106.0,57.0,0.0,1053.0,0.72,0.125,0.0,0.101,0.054,0.0
261635524002,1107.0,262.0,2.0,661.0,121.0,0.0,2153.0,0.514,0.122,0.001,0.307,0.056,0.0
261635528001,5.0,10.0,0.0,0.0,0.0,0.0,15.0,0.333,0.667,0.0,0.0,0.0,0.0
