LOCATION ZONE,Bodily Injury,Property Damage,PIP,NON MED,Collision,Comprehensive,UM - Single Car,UM - Multi Car,UIM - Single Car,UIM - Multi Car
N4355250W08388750,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08387250,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08385750,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08384250,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08382750,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08381250,415.82,54.95,"2,909.71",301.11,289.26,20.45,19.68,19.68,26.19,26.19
N4355250W08379750,415.17,54.95,"2,913.89",301.54,288.59,20.78,19.68,19.68,26.19,26.19
N4355250W08378250,414.61,54.95,"2,917.45",301.91,288.02,21.06,19.68,19.68,26.19,26.19
N4355250W08376750,414.61,54.95,"2,917.45",301.91,288.02,21.06,19.68,19.68,26.19,26.19
N4355250W08375250,414.61,54.95,"2,917.45",301.91,288.02,21.06,19.68,19.68,26.19,26.19
N4355250W08373750,414.61,54.95,"2,917.45",301.91,288.02,21.06,19.68,19.68,26.19,26.19
N4355250W08372250,414.61,54.96,"2,918.23",301.99,288.01,21.08,19.68,19.68,26.19,26.19
N4355250W08370750,414.32,56.22,"3,117.37",322.60,284.79,25.10,19.68,19.68,26.19,26.19
N4355250W08369250,408.65,54.48,"3,300.86",341.59,281.11,26.19,19.68,19.68,26.19,26.19
N4355250W08367750,404.81,52.91,"3,367.61",348.50,279.54,25.73,19.68,19.68,26.19,26.19
N4355250W08366250,406.16,53.47,"3,343.99",346.05,280.09,25.89,19.68,19.68,26.19,26.19
N4355250W08364750,407.48,54.01,"3,321.08",343.68,280.63,26.05,19.68,19.68,26.19,26.19
N4355250W08363250,404.11,52.63,"3,379.77",349.76,279.25,25.64,19.68,19.68,26.19,26.19
N4355250W08361750,404.11,52.63,"3,379.77",349.76,279.25,25.64,19.68,19.68,26.19,26.19
N4355250W08360250,404.11,52.63,"3,379.77",349.76,279.25,25.64,19.68,19.68,26.19,26.19
N4355250W08358750,402.96,52.21,"3,395.08",351.34,278.36,25.35,19.68,19.68,26.19,26.19
N4355250W08357250,398.71,50.69,"3,451.25",357.15,275.09,24.29,19.68,19.68,26.19,26.19
N4355250W08355750,403.73,52.49,"3,384.87",350.28,278.95,25.55,19.68,19.68,26.19,26.19
N4355250W08354250,397.87,50.39,"3,462.32",358.30,274.45,24.08,19.68,19.68,26.19,26.19
N4355250W08352750,394.79,49.29,"3,502.87",362.49,272.09,23.32,19.68,19.68,26.19,26.19
N4355250W08351250,393.74,48.91,"3,516.86",363.94,271.28,23.05,19.68,19.68,26.19,26.19
N4355250W08349750,393.74,48.91,"3,516.86",363.94,271.28,23.05,19.68,19.68,26.19,26.19
N4355250W08348250,393.74,48.91,"3,516.86",363.94,271.28,23.05,19.68,19.68,26.19,26.19
N4355250W08346750,397.14,50.72,"3,543.06",366.65,270.90,23.92,19.68,19.68,26.19,26.19
N4355250W08345250,408.10,56.58,"3,627.76",375.42,269.67,26.75,19.68,19.68,26.19,26.19
N4355250W08343750,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08342250,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08340750,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08339250,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08337750,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08336250,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08334750,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08333250,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08331750,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08330250,415.77,60.68,"3,687.02",381.55,268.81,28.73,19.68,19.68,26.19,26.19
N4355250W08328750,410.10,54.98,"3,710.13",383.94,269.86,33.22,19.68,19.68,26.19,26.19
N4355250W08327250,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08325750,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08324250,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08322750,413.76,54.86,"3,915.74",405.22,270.05,34.59,19.68,19.68,26.19,26.19
N4355250W08321250,415.78,55.52,"3,987.51",412.65,269.99,34.54,19.68,19.68,26.19,26.19
N4355250W08319750,416.02,55.60,"3,995.83",413.51,269.98,34.53,19.68,19.68,26.19,26.19
N4355250W08318250,416.24,55.67,"4,003.57",414.31,269.97,34.52,19.68,19.68,26.19,26.19
N4355250W08316750,409.92,53.61,"3,780.41",391.22,270.17,34.70,19.68,19.68,26.19,26.19
N4355250W08315250,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08313750,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08312250,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08310750,408.16,53.04,"3,718.03",384.76,270.22,34.75,19.68,19.68,26.19,26.19
N4355250W08309250,416.68,53.64,"3,871.78",400.67,271.66,37.53,19.68,19.68,26.19,26.19
N4355250W08307750,421.12,53.95,"3,951.95",408.97,272.41,38.98,19.68,19.68,26.19,26.19
N4355250W08306250,421.13,53.95,"3,952.17",408.99,272.41,38.98,19.68,19.68,26.19,26.19
N4355250W08304750,421.13,53.95,"3,952.17",408.99,272.41,38.98,19.68,19.68,26.19,26.19
N4355250W08303250,420.84,53.91,"3,944.83",408.23,272.38,38.86,19.68,19.68,26.19,26.19
N4355250W08301750,418.05,53.47,"3,871.30",400.62,272.09,37.61,19.68,19.68,26.19,26.19
N4355250W08300250,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08298750,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08297250,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08295750,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08294250,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08292750,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08291250,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08289750,415.53,53.08,"3,805.10",393.77,271.82,36.48,19.68,19.68,26.19,26.19
N4355250W08288250,415.30,53.05,"3,801.56",393.41,271.80,36.49,19.68,19.68,26.19,26.19
N4355250W08286750,404.15,51.82,"3,631.86",375.84,270.57,36.97,19.68,19.68,26.19,26.19
N4355250W08285250,396.92,51.03,"3,521.67",364.44,269.77,37.28,19.68,19.68,26.19,26.19
N4355250W08283750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08282250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08280750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08279250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08277750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08276250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08274750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08273250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08271750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08270250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08268750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08267250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08265750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08264250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08262750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08261250,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355250W08259750,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4355206W08258777,393.64,50.66,"3,471.65",359.26,269.41,37.42,19.68,19.68,26.19,26.19
N4354094W08649265,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353757W08648242,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08646750,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08645250,333.16,57.78,"2,920.88",302.27,282.19,27.39,19.68,19.68,26.19,26.19
N4353750W08643750,334.80,59.09,"2,889.06",298.97,282.23,25.17,19.68,19.68,26.19,26.19
N4353750W08642250,332.96,57.62,"2,924.86",302.68,282.18,27.66,19.68,19.68,26.19,26.19
N4353750W08640750,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08639250,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08637750,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08636250,332.84,57.53,"2,927.13",302.91,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08634750,334.67,57.29,"2,818.79",291.70,281.81,27.65,19.68,19.68,26.19,26.19
N4353750W08633250,332.85,57.53,"2,926.68",302.87,282.18,27.82,19.68,19.68,26.19,26.19
N4353750W08631750,333.06,57.50,"2,913.76",301.53,282.13,27.80,19.68,19.68,26.19,26.19
N4353750W08630250,337.46,56.94,"2,654.07",274.66,281.24,27.38,19.68,19.68,26.19,26.19
N4353750W08628750,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08627250,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08625750,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08624250,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08622750,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08621250,337.95,56.88,"2,625.16",271.67,281.14,27.34,19.68,19.68,26.19,26.19
N4353750W08619750,337.57,56.87,"2,638.18",273.01,281.09,27.91,19.68,19.68,26.19,26.19
N4353750W08618250,336.29,56.82,"2,682.77",277.63,280.93,29.88,19.68,19.68,26.19,26.19
N4353750W08616750,336.80,56.84,"2,665.22",275.81,280.99,29.11,19.68,19.68,26.19,26.19
N4353750W08615250,337.26,56.86,"2,649.08",274.14,281.05,28.39,19.68,19.68,26.19,26.19
N4353750W08613750,336.53,56.83,"2,674.43",276.76,280.96,29.51,19.68,19.68,26.19,26.19
N4353750W08612250,335.61,56.79,"2,706.37",280.07,280.84,30.93,19.68,19.68,26.19,26.19
N4353750W08610750,337.19,57.23,"2,686.71",278.03,281.04,30.28,19.68,19.68,26.19,26.19
N4353750W08609250,335.54,56.82,"2,711.82",280.63,280.83,31.18,19.68,19.68,26.19,26.19
N4353750W08607750,335.39,56.79,"2,714.12",280.87,280.81,31.27,19.68,19.68,26.19,26.19
N4353750W08606250,335.39,56.79,"2,714.12",280.87,280.81,31.27,19.68,19.68,26.19,26.19
N4353750W08604750,335.39,56.79,"2,714.12",280.87,280.81,31.27,19.68,19.68,26.19,26.19
N4353750W08603250,347.34,66.56,"2,677.47",277.08,281.07,29.99,19.68,19.68,26.19,26.19
N4353750W08601750,347.73,66.89,"2,676.25",276.95,281.08,29.94,19.68,19.68,26.19,26.19
N4353750W08600250,349.72,68.51,"2,670.16",276.32,281.13,29.73,19.68,19.68,26.19,26.19
N4353750W08598750,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08597250,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08595750,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08594250,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08592750,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08591250,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08589750,354.67,72.56,"2,654.97",274.75,281.23,29.20,19.68,19.68,26.19,26.19
N4353750W08588250,346.97,66.95,"2,556.64",264.57,280.80,30.21,19.68,19.68,26.19,26.19
N4353750W08586750,335.20,58.37,"2,406.22",249.01,280.14,31.76,19.68,19.68,26.19,26.19
N4353750W08585250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08583750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08582250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08580750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08579250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08577750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08576250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08574750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08573250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08571750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08570250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08568750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08567250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08565750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08564250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08562750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08561250,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08559750,333.03,56.79,"2,378.45",246.13,280.01,32.04,19.68,19.68,26.19,26.19
N4353750W08558250,334.51,60.47,"2,443.30",252.85,279.77,32.61,19.68,19.68,26.19,26.19
N4353750W08556750,348.23,94.70,"3,046.16",315.23,277.50,37.86,19.68,19.68,26.19,26.19
N4353750W08555250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08553750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08552250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08550750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08549250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08547750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08546250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08544750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08543250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08541750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08540250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08538750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08537250,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08535750,348.72,95.55,"3,066.68",317.36,277.41,38.11,19.68,19.68,26.19,26.19
N4353750W08534250,348.16,93.62,"3,041.04",314.70,277.48,37.99,19.68,19.68,26.19,26.19
N4353750W08532750,349.08,96.82,"3,083.53",319.10,277.36,38.18,19.68,19.68,26.19,26.19
N4353750W08531250,349.09,96.78,"3,083.81",319.13,277.36,38.19,19.68,19.68,26.19,26.19
N4353750W08529750,354.89,81.65,"3,202.07",331.37,278.56,42.19,19.68,19.68,26.19,26.19
N4353750W08528250,355.31,80.56,"3,210.61",332.25,278.65,42.48,19.68,19.68,26.19,26.19
N4353750W08526750,355.31,80.56,"3,210.61",332.25,278.65,42.48,19.68,19.68,26.19,26.19
N4353750W08525250,355.31,80.56,"3,210.61",332.25,278.65,42.48,19.68,19.68,26.19,26.19
N4353750W08523750,350.89,68.73,"2,824.40",292.28,276.61,39.10,19.68,19.68,26.19,26.19
N4353750W08522250,355.12,57.82,"2,285.07",236.47,271.64,36.40,19.68,19.68,26.19,26.19
N4353750W08520750,356.01,57.71,"2,247.79",232.61,270.90,36.36,19.68,19.68,26.19,26.19
N4353750W08519250,355.90,57.70,"2,248.13",232.65,270.89,36.35,19.68,19.68,26.19,26.19
N4353750W08517750,359.33,57.82,"2,237.76",231.57,271.33,36.80,19.68,19.68,26.19,26.19
N4353750W08516250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08514750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08513250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08511750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08510250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08508750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08507250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08505750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08504250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08502750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08501250,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08499750,359.40,57.82,"2,237.54",231.55,271.34,36.81,19.68,19.68,26.19,26.19
N4353750W08498250,359.36,57.82,"2,237.65",231.56,271.33,36.80,19.68,19.68,26.19,26.19
N4353750W08496750,358.89,56.35,"2,203.87",228.07,271.46,35.17,19.68,19.68,26.19,26.19
N4353750W08495250,362.29,53.88,"2,131.18",220.55,272.23,32.84,19.68,19.68,26.19,26.19
N4353750W08493750,366.33,53.52,"2,107.08",218.05,272.81,32.85,19.68,19.68,26.19,26.19
N4353750W08492250,368.62,52.10,"2,064.00",213.59,273.30,31.54,19.68,19.68,26.19,26.19
N4353750W08490750,370.49,50.94,"2,028.84",209.95,273.69,30.47,19.68,19.68,26.19,26.19
N4353750W08489250,370.49,50.94,"2,028.84",209.95,273.69,30.47,19.68,19.68,26.19,26.19
N4353750W08487750,370.49,50.94,"2,028.84",209.95,273.69,30.47,19.68,19.68,26.19,26.19
N4353750W08486250,370.49,50.94,"2,028.84",209.95,273.69,30.47,19.68,19.68,26.19,26.19
N4353750W08484750,370.49,50.94,"2,028.84",209.95,273.69,30.47,19.68,19.68,26.19,26.19
N4353750W08483250,370.93,50.97,"2,029.82",210.06,273.79,30.06,19.68,19.68,26.19,26.19
N4353750W08481750,373.34,51.10,"2,035.07",210.60,274.29,27.92,19.68,19.68,26.19,26.19
N4353750W08480250,373.31,51.10,"2,034.99",210.59,274.28,27.95,19.68,19.68,26.19,26.19
N4353750W08478750,371.91,51.02,"2,031.93",210.27,273.99,29.20,19.68,19.68,26.19,26.19
N4353750W08477250,370.84,50.96,"2,029.61",210.03,273.77,30.15,19.68,19.68,26.19,26.19
N4353750W08475750,372.72,51.06,"2,033.71",210.46,274.16,28.47,19.68,19.68,26.19,26.19
N4353750W08474250,375.07,51.20,"2,038.86",210.99,274.65,26.37,19.68,19.68,26.19,26.19
N4353750W08472750,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08471250,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08469750,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08468250,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08466750,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08465250,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08463750,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08462250,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08460750,375.57,51.23,"2,039.95",211.10,274.76,25.92,19.68,19.68,26.19,26.19
N4353750W08459250,376.66,51.22,"2,034.19",210.51,275.07,26.24,19.68,19.68,26.19,26.19
N4353750W08457750,380.45,51.21,"2,014.42",208.46,276.13,27.33,19.68,19.68,26.19,26.19
N4353750W08456250,383.74,51.21,"1,997.22",206.68,277.06,28.28,19.68,19.68,26.19,26.19
N4353750W08454750,384.14,51.21,"1,995.13",206.47,277.17,28.39,19.68,19.68,26.19,26.19
N4353750W08453250,384.14,51.21,"1,995.13",206.47,277.17,28.39,19.68,19.68,26.19,26.19
N4353750W08451750,384.14,51.21,"1,995.13",206.47,277.17,28.39,19.68,19.68,26.19,26.19
N4353750W08450250,386.96,55.14,"2,243.18",232.14,276.78,25.62,19.68,19.68,26.19,26.19
N4353750W08448750,387.02,55.23,"2,248.54",232.69,276.77,25.56,19.68,19.68,26.19,26.19
N4353750W08447250,384.14,51.21,"1,995.13",206.47,277.17,28.39,19.68,19.68,26.19,26.19
N4353750W08445750,389.33,46.18,"2,049.13",212.05,274.76,28.88,19.68,19.68,26.19,26.19
N4353750W08444250,392.73,50.29,"2,326.99",240.81,274.20,25.83,19.68,19.68,26.19,26.19
N4353750W08442750,392.72,45.56,"2,171.88",224.76,273.55,27.99,19.68,19.68,26.19,26.19
N4353750W08441250,392.72,46.36,"2,198.03",227.46,273.66,27.62,19.68,19.68,26.19,26.19
N4353750W08439750,392.73,54.46,"2,463.94",254.98,274.77,23.92,19.68,19.68,26.19,26.19
N4353750W08438250,392.74,62.93,"2,741.96",283.75,275.94,20.05,19.68,19.68,26.19,26.19
N4353750W08436750,392.74,63.21,"2,751.23",284.71,275.98,19.92,19.68,19.68,26.19,26.19
N4353750W08435250,392.74,63.21,"2,751.23",284.71,275.98,19.92,19.68,19.68,26.19,26.19
N4353750W08433750,392.74,63.21,"2,751.23",284.71,275.98,19.92,19.68,19.68,26.19,26.19
N4353750W08432250,392.74,63.21,"2,751.23",284.71,275.98,19.92,19.68,19.68,26.19,26.19
N4353750W08430750,393.85,52.64,"2,464.59",255.05,277.98,18.19,19.68,19.68,26.19,26.19
N4353750W08429250,394.31,48.31,"2,347.00",242.88,278.80,17.48,19.68,19.68,26.19,26.19
N4353750W08427750,394.31,48.26,"2,345.58",242.73,278.81,17.47,19.68,19.68,26.19,26.19
N4353750W08426250,394.32,48.15,"2,342.68",242.43,278.83,17.46,19.68,19.68,26.19,26.19
N4353750W08424750,393.36,57.24,"2,589.47",267.97,277.10,18.95,19.68,19.68,26.19,26.19
N4353750W08423250,392.85,62.15,"2,722.38",281.73,276.18,19.75,19.68,19.68,26.19,26.19
N4353750W08421750,393.79,53.17,"2,478.95",256.53,277.88,18.28,19.68,19.68,26.19,26.19
N4353750W08420250,394.61,45.36,"2,266.95",234.60,279.36,17.00,19.68,19.68,26.19,26.19
N4353750W08418750,394.98,41.91,"2,173.63",224.94,280.01,16.44,19.68,19.68,26.19,26.19
N4353750W08417250,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08415750,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08414250,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08412750,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08411250,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08409750,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08408250,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08406750,395.27,39.15,"2,098.55",217.17,280.53,15.98,19.68,19.68,26.19,26.19
N4353750W08405250,397.81,40.82,"2,218.45",229.58,281.77,16.21,19.68,19.68,26.19,26.19
N4353750W08403750,402.29,43.79,"2,431.08",251.58,283.97,16.61,19.68,19.68,26.19,26.19
N4353750W08402250,402.96,44.23,"2,462.59",254.84,284.29,16.67,19.68,19.68,26.19,26.19
N4353750W08400750,410.83,49.44,"2,835.14",293.39,288.14,17.37,19.68,19.68,26.19,26.19
N4353750W08399250,411.10,49.62,"2,848.31",294.76,288.28,17.40,19.68,19.68,26.19,26.19
N4353750W08397750,411.10,49.62,"2,848.31",294.76,288.28,17.40,19.68,19.68,26.19,26.19
